name,fuel,seller_type,transmission,owner,owner_numeric,log_selling_price,log_km_driven,scaled_age
Tata Indigo CS LX (TDI) BS-III,0,0,0,1,,12.128116509451258,11.289794413577894,0.16216216216216217
Hyundai EON Era Plus,1,0,0,0,,12.429220196836383,10.819798284210286,0.08108108108108109
Maruti Alto LXi,1,0,0,0,,11.813037464800539,11.51293546492023,0.2972972972972973
Hyundai Verna 1.6 SX,0,0,0,0,,13.122365377402328,11.289794413577894,0.24324324324324326
Tata New Safari DICOR 2.2 VX 4x2,0,0,0,0,,12.611541086966115,11.598717765855113,0.2702702702702703
Tata Tiago 1.2 Revotron XT,1,0,0,1,,12.700771936142122,11.127277689932466,0.08108108108108109
Mahindra Bolero 2011-2019 SLE BSIII,0,0,0,0,,13.142166004700508,11.082157933374816,0.13513513513513514
Mahindra Xylo H9,0,0,0,1,,13.26212705890841,11.608244735642321,0.13513513513513514
Mahindra Xylo E8 ABS Airbag BSIV,0,0,0,0,,13.45883704259595,10.819798284210286,0.21621621621621623
Maruti Wagon R LXI Minor,1,0,0,2,,11.561725152903833,11.51293546492023,0.32432432432432434
Maruti 800 AC,1,0,0,1,,11.002116507732017,11.289794413577894,0.32432432432432434
Maruti Alto LXi BSIII,1,0,0,2,,11.635143097694478,11.289794413577894,0.32432432432432434
Tata Indica Vista TDI LS,0,0,0,1,,12.345834587905333,11.695255355062795,0.13513513513513514
Ford Figo Diesel ZXI,0,0,0,0,,12.691583538230217,11.918397239722838,0.21621621621621623
Hyundai i20 1.2 Spotz,1,0,0,0,,13.384729180332174,9.90353755128617,0.08108108108108109
Tata Indigo LX,0,0,0,1,,11.350418300109132,11.289794413577894,0.2972972972972973
Honda Mobilio RS Option i DTEC,0,0,0,1,,13.25339339419516,11.440365524765756,0.13513513513513514
Maruti Swift VDI BSIV,0,0,0,0,,13.171155446333852,11.80560254159177,0.13513513513513514
Hyundai i20 Magna,1,0,0,1,,12.765691290604371,11.407576060361786,0.1891891891891892
Maruti Swift VXI with ABS,1,0,0,0,,12.429220196836383,11.002116507732017,0.35135135135135137
Mahindra Xylo D2 BS IV,0,0,0,1,,12.611541086966115,11.695255355062795,0.2702702702702703
Jeep Compass 2.0 Limited Option,0,0,0,0,,14.096923772119156,10.308985993422082,0.08108108108108109
Hyundai i20 2015-2017 Asta 1.4 CRDi,0,0,0,0,,13.384729180332174,10.007892611890918,0.08108108108108109
Hyundai Grand i10 1.2 Kappa Sportz Option,1,0,0,0,,13.161586013632684,8.699681400989514,0.05405405405405406
Maruti Swift VXI Deca,1,0,0,0,,13.122365377402328,10.373522431293592,0.10810810810810811
Renault KWID RXL,1,0,0,0,,12.301387370778713,11.407576060361786,0.10810810810810811
Maruti Ciaz 1.3 Alpha,0,0,0,2,,13.384729180332174,11.264476926102367,0.08108108108108109
Honda WR-V i-VTEC VX,1,0,0,0,,13.617059619240436,9.392745258631441,0.08108108108108109
Renault Duster 85PS Diesel RxL Explore,0,0,0,0,,13.377007146164305,11.695255355062795,0.10810810810810811
Maruti Ertiga SHVS VDI,0,0,0,0,,13.567050480716235,10.596659732783579,0.13513513513513514
Honda City 2017-2020 EXi,1,0,0,1,,12.278397958261774,11.608244735642321,0.32432432432432434
Toyota Innova 2.5 V Diesel 7-seater,0,0,0,2,,13.304686600863562,12.468440756144114,0.35135135135135137
Maruti Alto LX,1,0,0,0,,11.652687407345388,9.210440366976517,0.24324324324324326
Tata Indica V2 LSi,1,0,0,0,,11.225256725762893,9.392745258631441,0.21621621621621623
Chevrolet Beat LT,1,0,0,0,,11.695255355062795,11.002116507732017,0.24324324324324326
Renault KWID RXT Optional,1,0,0,0,,12.429220196836383,10.62135173563291,0.10810810810810811
Maruti Omni E MPI STD BS IV,1,0,0,0,,12.206077645517674,10.12667110305036,0.05405405405405406
Hyundai Xcent 1.2 Kappa S,1,0,0,0,,12.847929163278053,10.308985993422082,0.13513513513513514
Honda Amaze S Option i-DTEC,0,0,0,0,,13.235693848424024,10.819798284210286,0.05405405405405406
Maruti Ignis 1.2 Zeta BSIV,1,0,0,0,,13.26212705890841,9.210440366976517,0.05405405405405406
Mahindra Bolero Power Plus SLE,0,0,0,0,,13.3374763699232,10.596659732783579,0.08108108108108109
Mahindra Scorpio VLX 2WD AIRBAG BSIII,0,0,0,0,,13.171155446333852,11.695255355062795,0.21621621621621623
Maruti Swift Dzire VDI,0,0,0,0,,13.361381852676738,10.596659732783579,0.08108108108108109
Renault Duster Adventure Edition RXZ AWD,0,0,0,0,,13.384729180332174,11.289794413577894,0.10810810810810811
Maruti 800 Std,1,0,0,0,,10.571342565808699,10.648016773545576,0.5135135135135136
Ford Figo Aspire 1.5 TDCi Titanium Opt,0,0,0,1,,13.217675375388819,11.156264806643742,0.08108108108108109
Maruti Ritz VDi,0,0,0,2,,11.884495917930655,11.918397239722838,0.2972972972972973
Tata Indigo LS,0,0,0,2,,11.775297421715827,11.51293546492023,0.35135135135135137
Maruti Ertiga ZDI Plus,0,1,0,0,,13.623139877437296,11.277215789596893,0.08108108108108109
Toyota Fortuner 4x2 AT,0,1,1,1,,14.316286451937186,11.418625774449598,0.13513513513513514
Maruti Vitara Brezza ZDi,0,1,0,0,,13.681980308196241,10.819798284210286,0.05405405405405406
Maruti Ciaz ZDi Plus SHVS,0,1,0,1,,13.384729180332174,11.302216779257382,0.10810810810810811
Jaguar XF 3.0 Litre S Premium Luxury,0,0,1,0,,14.508658238524095,10.839600519357369,0.16216216216216217
BMW X1 sDrive 20d Sportline,0,1,1,0,,14.862829903121964,10.203629181337648,0.05405405405405406
Audi Q3 35 TDI Quattro Premium Plus,0,1,1,0,,14.845130332288226,10.165890277802454,0.05405405405405406
BMW 5 Series 520d Sport Line,0,1,1,0,,15.176487367510099,9.746892220313054,0.05405405405405406
Chevrolet Sail 1.3 LS,0,1,0,0,,12.413090879946887,10.933124826700707,0.1891891891891892
Honda Amaze S Diesel,0,1,0,1,,12.691583538230217,11.002116507732017,0.1891891891891892
Jeep Compass 1.4 Limited,1,1,1,0,,14.187074804051692,9.99884318585288,0.02702702702702703
Honda BRV i-VTEC V CVT,1,1,1,0,,13.652992804936396,10.308985993422082,0.08108108108108109
Volkswagen Vento 1.5 TDI Comfortline,0,1,0,0,,13.235693848424024,10.669001905221974,0.13513513513513514
Maruti Ertiga VDI,0,1,0,0,,13.26212705890841,11.002116507732017,0.13513513513513514
Maruti Celerio VXi AMT,1,1,1,0,,13.060490101343552,9.105090961257085,0.02702702702702703
Tata Indigo CS LS (TDI) BS-III,0,1,0,0,,12.30592250537653,11.082157933374816,0.16216216216216217
Toyota Innova 2.5 G (Diesel) 8 Seater,0,1,0,0,,13.429849547739444,11.461642696843066,0.16216216216216217
Ford Endeavour 2.5L 4X2,0,1,0,0,,13.45883704259595,11.034905792929415,0.1891891891891892
Volvo S60 D4 SUMMUM,0,1,1,0,,14.48334044336031,10.778977123006351,0.10810810810810811
Hyundai Creta 1.6 CRDi AT SX Plus,0,1,1,0,,13.681980308196241,11.184435286790631,0.13513513513513514
Hyundai Verna CRDi 1.6 SX Option,0,0,0,2,,13.652992804936396,10.463131911491967,0.08108108108108109
Renault Duster 85PS Diesel RxL Optional,0,0,0,2,,13.217675375388819,11.518917476956224,0.1891891891891892
Maruti Swift Dzire VDI,0,0,0,2,,13.081543466215237,11.561725152903833,0.1891891891891892
Mahindra Scorpio Intelli Hybrid S10 4WD,0,0,0,0,,13.864301674514206,11.407576060361786,0.08108108108108109
Mahindra Bolero 2011-2019 ZLX,0,0,0,0,,13.355062726308148,11.43373073099868,0.10810810810810811
Tata Nano Twist XT,1,0,0,0,,12.013706813470414,10.12667110305036,0.13513513513513514
Maruti Ritz VXI,1,0,0,1,,12.676079399771027,11.002116507732017,0.2702702702702703
Maruti Ritz ZXi,1,0,0,1,,12.793862088206213,11.51293546492023,0.21621621621621623
Hyundai Santro Xing XG AT,1,0,1,1,,11.775297421715827,11.51293546492023,0.4324324324324324
Hyundai Elantra GT,1,0,0,2,,12.07254696717504,10.12667110305036,0.37837837837837845
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,0,0,0,0,,13.493928313146206,11.695255355062795,0.10810810810810811
Fiat Linea Classic 1.3 Multijet,0,0,0,2,,12.54254845357358,12.128116509451258,0.16216216216216217
Volkswagen Polo Diesel Highline 1.2L,0,0,0,1,,12.691583538230217,11.80560254159177,0.24324324324324326
Ford Figo Diesel ZXI,0,0,0,2,,12.676079399771027,11.695255355062795,0.16216216216216217
Hyundai Grand i10 1.2 Kappa Sportz BSIV,1,0,0,0,,13.122365377402328,11.695255355062795,0.05405405405405406
Mahindra XUV500 W6 2WD,0,0,0,1,,13.623139877437296,12.013706813470414,0.16216216216216217
Maruti Ritz LDi,0,0,0,2,,12.765691290604371,11.695255355062795,0.10810810810810811
Hyundai i20 1.4 CRDi Sportz,0,0,0,0,,13.060490101343552,11.39640288460621,0.24324324324324326
Mahindra Renault Logan 1.5 DLE Diesel,0,0,0,2,,11.736077016252437,11.695255355062795,0.2972972972972973
Hyundai Elantra GLS,1,0,1,0,,11.849404844423074,11.695255355062795,0.37837837837837845
Honda Amaze VX i-DTEC,0,0,0,0,,13.091904169919621,10.819798284210286,0.1891891891891892
Maruti Alto 800 LXI,1,0,0,0,,12.637858308703688,9.61587214452889,0.05405405405405406
Hyundai Grand i10 1.2 Kappa Sportz BSIV,1,0,0,0,,13.25339339419516,9.472781556562168,0.02702702702702703
Toyota Fortuner 3.0 Diesel,0,0,0,0,,13.710151153416941,12.388398368982115,0.2702702702702703
Jeep Compass 2.0 Limited 4X4,0,0,0,0,,14.403297778421795,10.714439990727769,0.08108108108108109
Mahindra Jeep MM 550 XDB,0,0,0,1,,12.899222326086994,10.308985993422082,0.40540540540540543
Maruti Swift Dzire AMT VXI,1,0,1,0,,13.429849547739444,10.239995502805316,0.05405405405405406
Maruti Swift Dzire ZDI,0,0,0,0,,13.45883704259595,11.156264806643742,0.08108108108108109
Mahindra Xylo E4,0,0,0,0,,12.388398368982115,11.661354090741,0.24324324324324326
Hyundai EON Era Plus,1,0,0,0,,12.54254845357358,11.407576060361786,0.16216216216216217
Tata Indica Vista Aqua 1.4 TDI,0,0,0,1,,11.736077016252437,11.695255355062795,0.2702702702702703
Ford Fiesta 1.4 SXi TDCi,0,0,0,2,,11.775297421715827,11.51293546492023,0.2972972972972973
Maruti Swift VXI Windsong Limited edition,1,0,0,1,,12.983101310070822,10.819798284210286,0.13513513513513514
Toyota Innova 2.5 VX (Diesel) 7 Seater,0,0,0,0,,13.864301674514206,11.695255355062795,0.13513513513513514
Volvo V40 Cross Country D3,0,0,1,1,,13.997832948091215,11.19135563385109,0.1891891891891892
Volkswagen Vento Diesel Highline,0,0,0,1,,12.899222326086994,11.695255355062795,0.1891891891891892
Mahindra XUV500 W6 2WD,0,0,0,0,,13.652992804936396,11.695255355062795,0.16216216216216217
Hyundai i20 Asta 1.4 CRDi,0,0,0,1,,13.07107218827772,11.326607934898927,0.16216216216216217
Ford Ikon 1.6 EXi NXt,1,0,0,2,,11.918397239722838,10.596659732783579,0.4594594594594595
Toyota Fortuner 2.8 2WD MT BSIV,0,0,0,0,,14.88022163978423,10.736418414365376,0.05405405405405406
Toyota Innova 2.5 VX (Diesel) 7 Seater,0,0,0,0,,13.910821646859095,11.827743504053695,0.13513513513513514
Maruti Alto 800 LXI,1,0,0,1,,12.560247968016562,10.12667110305036,0.08108108108108109
Hyundai Grand i10 1.2 CRDi Asta,0,0,0,0,,13.384729180332174,10.819798284210286,0.05405405405405406
Maruti A-Star Vxi,1,0,0,0,,12.524530013005734,11.002116507732017,0.21621621621621623
Maruti 800 AC,1,0,0,1,,11.002116507732017,11.51293546492023,0.5405405405405406
Mahindra Logan Diesel 1.5 DLS,0,0,0,1,,12.345834587905333,11.561725152903833,0.24324324324324326
Maruti Alto K10 LX,1,0,0,0,,12.611541086966115,9.90353755128617,0.13513513513513514
Maruti Ertiga SHVS ZDI Plus,0,0,0,0,,13.753636218075409,10.819798284210286,0.10810810810810811
Maruti Ciaz ZDi,0,0,0,1,,13.304686600863562,11.695255355062795,0.13513513513513514
Maruti Baleno Alpha 1.3,0,0,0,0,,13.592368256649284,11.156264806643742,0.08108108108108109
Nissan Sunny XV D,0,0,0,1,,13.270785106659046,11.407576060361786,0.08108108108108109
Tata Tigor 1.2 Revotron XT,1,0,0,0,,13.017005083966255,11.225256725762893,0.05405405405405406
Chevrolet Optra Magnum 2.0 LS,0,0,0,1,,12.577639650232573,11.320565693461432,0.24324324324324326
Honda Amaze VX i-DTEC,0,0,0,0,,13.180634172318978,11.608244735642321,0.16216216216216217
Hyundai Verna CRDi 1.4 EX,0,0,0,0,,13.774689605110144,9.90353755128617,0.02702702702702703
Honda City 1.5 S MT,1,0,0,2,,12.577639650232573,11.608244735642321,0.2972972972972973
Mitsubishi Lancer 2.0 L Diesel LX,0,0,0,0,,11.982935344196433,11.51293546492023,0.32432432432432434
Maruti Celerio X ZXI Option BSIV,1,0,0,0,,12.899222326086994,10.859018228147887,0.08108108108108109
Maruti Vitara Brezza LDi Option,0,0,0,0,,13.45883704259595,11.407576060361786,0.08108108108108109
Volkswagen Vento Diesel Highline,0,0,0,0,,12.796636007394284,11.407576060361786,0.21621621621621623
Hyundai i20 Magna 1.4 CRDi (Diesel),0,0,0,1,,12.873904582205107,10.87806606028079,0.1891891891891892
Tata Indica Vista Aqua 1.3 Quadrajet BSIV,0,0,0,0,,12.206077645517674,12.100717685412471,0.21621621621621623
Hyundai i20 Magna 1.4 CRDi (Diesel),0,0,0,1,,12.873904582205107,10.87806606028079,0.1891891891891892
Maruti Swift VDI,0,0,0,0,,13.122365377402328,10.87806606028079,0.1891891891891892
Maruti Alto LXi,1,0,0,0,,12.206077645517674,10.831726617926124,0.24324324324324326
Tata Safari Storme EX,0,0,0,0,,13.12834743715147,11.608244735642321,0.13513513513513514
Maruti Vitara Brezza ZDi Plus Dual Tone,0,1,0,0,,13.560619598657233,10.373522431293592,0.08108108108108109
Maruti Vitara Brezza VDi,0,0,0,0,,13.527829818844937,8.517393171418904,0.05405405405405406
Hyundai i20 1.2 Spotz,1,0,0,0,,13.25339339419516,10.12667110305036,0.05405405405405406
Honda Jazz 1.2 VX i VTEC,1,0,0,0,,13.091904169919621,10.308985993422082,0.10810810810810811
Honda BR-V i-VTEC S MT,1,1,0,0,,13.45883704259595,10.668978650219241,0.08108108108108109
Hyundai Verna S,1,1,0,0,,12.936036208848487,11.002116507732017,0.21621621621621623
Ford EcoSport 1.5 Diesel Trend BSIV,0,1,0,0,,13.091904169919621,10.896757843893464,0.16216216216216217
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,0,0,0,0,,13.42246945133505,10.859018228147887,0.10810810810810811
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,1,0,0,0,,13.429849547739444,10.819798284210286,0.13513513513513514
Maruti Alto 800 LXI,1,1,0,0,,12.367345048436391,10.859018228147887,0.1891891891891892
Mahindra XUV500 W11 Option BSIV,0,0,0,0,,14.346139397261565,9.61587214452889,0.05405405405405406
Mahindra XUV500 AT W10 FWD,0,0,1,1,,13.997832948091215,10.819798284210286,0.13513513513513514
Honda City i DTEC VX,0,0,0,1,,13.353476685668044,10.933124826700707,0.16216216216216217
Ford Figo Aspire 1.5 TDCi Trend,0,0,0,0,,13.369225017834633,11.314486721293981,0.05405405405405406
Hyundai Xcent 1.2 Kappa S,1,1,0,0,,12.779875885354993,11.703554089007538,0.16216216216216217
Mahindra Scorpio VLX 2WD AIRBAG BSIV,0,0,0,1,,13.235693848424024,11.531786472611147,0.21621621621621623
Maruti Swift Dzire Tour LDI,0,0,0,0,,13.270785106659046,11.695255355062795,0.05405405405405406
Ford Figo Diesel EXI Option,0,1,0,0,,12.128116509451258,11.357078347005144,0.2702702702702703
Maruti Baleno Zeta Automatic,1,0,1,0,,13.399996629152975,9.210440366976517,0.02702702702702703
Hyundai EON 1.0 Kappa Magna Plus,1,0,0,0,,12.301387370778713,9.210440366976517,0.16216216216216217
Hyundai Santro Xing GLS,1,0,0,3,,11.918397239722838,11.002116507732017,0.35135135135135137
Mahindra Scorpio M2DI,0,0,0,1,,13.091904169919621,11.289794413577894,0.24324324324324326
Maruti Swift LXI,1,0,0,0,,13.142166004700508,9.210440366976517,0.02702702702702703
Mahindra Bolero 2011-2019 ZLX BSIII,0,0,0,0,,13.151924121391561,11.002116507732017,0.16216216216216217
Mercedes-Benz B Class B180 Sports,1,0,1,0,,14.038654909278163,10.645448706505872,0.16216216216216217
Chevrolet Enjoy TCDi LS 8 Seater,0,0,0,3,,12.765691290604371,10.819798284210286,0.16216216216216217
Maruti Alto K10 VXI,1,0,0,0,,12.834683971615659,9.350189267092581,0.05405405405405406
Hyundai Creta 1.4 E Plus,0,0,0,0,,13.76421831620775,9.61587214452889,0.02702702702702703
Maruti Swift Dzire ZDI,0,0,0,0,,13.329379172803593,10.373522431293592,0.13513513513513514
Maruti Swift LXI,1,0,0,0,,12.524530013005734,10.819798284210286,0.24324324324324326
BMW X7 xDrive 30d DPE,0,0,1,0,,15.789591722875162,8.517393171418904,0.0
Maruti Eeco 5 Seater AC BSIV,1,0,0,0,,12.899222326086994,9.210440366976517,0.08108108108108109
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,0,0,0,0,,13.742940940397677,9.61587214452889,0.02702702702702703
Maruti Swift Dzire VXI,1,0,0,0,,12.644330802262578,11.51293546492023,0.21621621621621623
Toyota Etios GD,0,0,0,0,,12.676079399771027,11.695255355062795,0.21621621621621623
Toyota Innova Crysta 2.4 VX MT BSIV,0,0,0,1,,14.328334783195153,10.12667110305036,0.10810810810810811
Maruti Swift Dzire LDI,0,0,0,1,,12.782688818818986,11.156264806643742,0.1891891891891892
Honda City V MT,1,0,0,0,,13.122365377402328,10.373522431293592,0.1891891891891892
Tata Tiago 1.2 Revotron XT,1,0,0,1,,12.92391243868049,10.463131911491967,0.05405405405405406
Maruti Vitara Brezza ZDi Plus,0,0,0,0,,13.795308871054397,10.819798284210286,0.02702702702702703
Mahindra Bolero DI,0,0,0,1,,11.918397239722838,11.51293546492023,0.40540540540540543
Honda Jazz VX CVT,1,0,1,0,,13.527829818844937,8.03947991910045,0.02702702702702703
Skoda Superb Elegance 1.8 TSI AT,1,0,1,0,,13.122365377402328,11.002116507732017,0.1891891891891892
Maruti Swift VDI,0,0,0,0,,12.779875885354993,12.04355959836804,0.1891891891891892
Tata Indica Vista Aqua TDI BSIII,0,0,0,1,,12.206077645517674,10.819798284210286,0.24324324324324326
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,0,0,0,1,,12.821260987319457,11.695255355062795,0.32432432432432434
Hyundai Xcent 1.2 Kappa SX Option,1,0,0,0,,13.017005083966255,9.90353755128617,0.13513513513513514
Hyundai Grand i10 Sportz,1,0,0,0,,13.093965960493682,9.210440366976517,0.13513513513513514
Maruti SX4 Celebration Diesel,0,0,0,0,,12.396697137361691,11.695255355062795,0.24324324324324326
Hyundai Grand i10 1.2 Kappa Asta,1,0,0,0,,13.270785106659046,10.12667110305036,0.05405405405405406
Ford EcoSport 1.5 TDCi Titanium BSIV,0,0,0,1,,13.122365377402328,11.775297421715827,0.16216216216216217
Toyota Premio Base,1,0,0,1,,12.04355959836804,11.695255355062795,0.4324324324324324
Mahindra Quanto C6,0,0,0,0,,12.611541086966115,10.596659732783579,0.1891891891891892
Mahindra Thar DI 4X4 PS,0,0,0,0,,13.47302165746721,11.002116507732017,0.10810810810810811
Skoda Fabia 1.2 TDI Ambition Plus,0,0,0,2,,12.301387370778713,11.156264806643742,0.21621621621621623
Maruti Swift AMT VXI,1,0,1,0,,13.390864159490155,6.90875477931522,0.0
Skoda Rapid 1.6 MPI AT Ambition BSIV,1,0,1,0,,13.635188201437066,9.210440366976517,0.02702702702702703
Ford Fiesta 1.6 ZXi ABS,1,0,0,0,,12.429220196836383,10.757924157061597,0.2702702702702703
Maruti Swift VXI,1,0,0,0,,13.304686600863562,9.798182590890704,0.02702702702702703
Maruti Swift Dzire VXI,1,0,0,0,,13.038981768465277,11.002116507732017,0.10810810810810811
Renault KWID 1.0 RXL,1,0,0,0,,12.524530013005734,9.90353755128617,0.05405405405405406
Ford Figo 1.2P Titanium MT,1,0,0,0,,12.919024904363686,11.002116507732017,0.08108108108108109
Mahindra XUV500 W5 BSIV,0,0,0,0,,13.997832948091215,10.12667110305036,0.05405405405405406
Hyundai Xcent 1.2 Kappa S Option,1,0,0,0,,12.834683971615659,10.859018228147887,0.16216216216216217
Maruti Alto LXi,1,0,0,0,,11.456365695436427,10.691967639914864,0.37837837837837845
Volkswagen Polo Petrol Comfortline 1.2L,1,0,0,0,,12.611541086966115,9.741027444837728,0.24324324324324326
Honda City 1.5 E MT,1,0,0,0,,12.765691290604371,10.463131911491967,0.2972972972972973
Toyota Fortuner 3.0 Diesel,0,0,0,2,,13.790193775620484,11.695255355062795,0.24324324324324326
Hyundai i20 Asta 1.2,1,0,0,0,,13.304686600863562,11.51293546492023,0.13513513513513514
Toyota Innova 2.5 G (Diesel) 7 Seater,0,0,0,1,,13.45883704259595,12.611541086966115,0.16216216216216217
Mahindra Bolero Power Plus ZLX,0,0,0,0,,13.369225017834633,11.407576060361786,0.08108108108108109
Hyundai Creta 1.6 CRDi SX Option,0,0,0,0,,13.919871474189012,12.133507329024972,0.08108108108108109
Maruti Ertiga VDI,0,0,0,1,,13.25339339419516,11.277215789596893,0.16216216216216217
Toyota Innova 2.5 E Diesel MS 7-seater,0,0,0,0,,13.021437458814368,11.695255355062795,0.2702702702702703
Renault KWID RXT,1,0,0,0,,12.388398368982115,10.990381448250039,0.10810810810810811
Mahindra Scorpio S2 7 Seater,0,0,0,0,,13.429849547739444,11.695255355062795,0.16216216216216217
Tata Zest Quadrajet 1.3 75PS XE,0,0,0,0,,12.765691290604371,11.002116507732017,0.13513513513513514
Volkswagen Vento Petrol Highline,1,0,0,2,,12.793862088206213,11.002116507732017,0.21621621621621623
Ford Figo Petrol ZXI,1,0,0,1,,12.429220196836383,11.289794413577894,0.2702702702702703
Maruti Swift VXI,1,0,0,0,,13.217675375388819,9.350189267092581,0.02702702702702703
Hyundai EON Magna Plus,1,0,0,0,,12.100717685412471,10.933124826700707,0.21621621621621623
Honda Jazz 1.5 E i DTEC,0,0,0,0,,12.959846800844963,11.127277689932466,0.10810810810810811
